Time,sasa,gyrate,hbond,LJSR,CSR
39500.0,29.532,0.92696,43.0,-977.058044,-1561.86377
39600.0,29.272,0.92021,45.0,-982.384644,-1517.534058
39700.0,29.888,0.919038,52.0,-928.021606,-1830.410522
39800.0,28.126,0.898681,46.0,-832.257141,-1784.751587
39900.0,28.612,0.916387,51.0,-964.371826,-1831.073975
40000.0,28.898,0.910048,48.0,-1016.792664,-1679.807617
40100.0,29.862,0.930283,47.0,-929.114685,-1571.237671
40200.0,29.144,0.912266,47.0,-976.92157,-1664.1875
40300.0,28.568,0.897506,51.0,-964.543457,-1782.91333
40400.0,29.598,0.921361,47.0,-942.590881,-1579.633301
40500.0,30.091,0.933469,47.0,-817.052429,-1658.770874
40600.0,29.552,0.92509,49.0,-912.822021,-1708.276123
40700.0,29.049,0.910128,48.0,-921.5979,-1754.299927
40800.0,30.001,0.906922,50.0,-971.90332,-1837.623535
40900.0,30.147,0.907167,48.0,-946.549438,-1844.909424
41000.0,29.621,0.919341,47.0,-963.167053,-1821.94458
41100.0,29.22,0.912423,50.0,-922.189392,-1752.046509
41200.0,29.244,0.911886,52.0,-944.686157,-1927.170166
41300.0,29.876,0.922079,48.0,-1041.888184,-1874.242065
41400.0,30.016,0.917896,52.0,-1058.806396,-1802.719482
41500.0,29.108,0.913585,47.0,-930.04834,-1765.77124
41600.0,29.71,0.921575,47.0,-964.251709,-1776.855103
41700.0,30.546,0.932773,42.0,-984.16217,-1550.546875
41800.0,29.314,0.929609,52.0,-906.224731,-1750.240112
41900.0,29.016,0.924215,43.0,-977.882263,-1651.237183
42000.0,30.639,0.935627,47.0,-915.351562,-1688.936035
42100.0,28.272,0.903565,45.0,-1015.814453,-1668.883545
42200.0,29.209,0.909519,45.0,-863.984558,-1720.866455
42300.0,29.391,0.924558,52.0,-897.137634,-1847.236206
42400.0,29.567,0.915667,47.0,-891.834045,-1767.070801
42500.0,28.767,0.911781,59.0,-994.156189,-1803.305664
42600.0,29.151,0.914912,49.0,-950.933105,-1539.259277
42700.0,29.607,0.918122,52.0,-895.657288,-1775.001465
42800.0,29.323,0.909508,50.0,-989.660095,-1604.706299
42900.0,28.811,0.895551,47.0,-882.813354,-1774.794922
43000.0,29.527,0.924164,49.0,-907.532043,-1761.379761
43100.0,28.317,0.902058,52.0,-855.858276,-1961.713867
43200.0,28.638,0.902154,45.0,-934.047546,-1743.770386
43300.0,28.329,0.907331,46.0,-902.2146,-1699.657349
43400.0,29.141,0.914754,41.0,-890.062988,-1496.333374
43500.0,27.802,0.901313,44.0,-964.421509,-1650.195068
43600.0,27.474,0.899102,44.0,-1025.019409,-1658.669922
43700.0,27.876,0.902859,44.0,-1019.964478,-1594.658203
43800.0,28.257,0.893655,47.0,-978.091919,-1492.691895
43900.0,28.285,0.885348,46.0,-940.958191,-1553.015381
44000.0,28.209,0.902153,48.0,-904.024841,-1755.969116
44100.0,28.115,0.914749,48.0,-939.594482,-1564.341187
44200.0,28.061,0.896236,47.0,-922.672913,-1735.449097
44300.0,28.326,0.89651,51.0,-1001.395691,-1671.793579
44400.0,29.046,0.911937,43.0,-1116.025879,-1462.134277
44500.0,29.249,0.922161,47.0,-925.492859,-1762.024658
