Time,LJSR,CSR,Density
30190.0,-24393.984375,-306349.21875,1349.137207
30200.0,-24188.357422,-307468.6875,1291.20874
30210.0,-21558.589844,-311234.90625,1360.250854
30220.0,-23812.679688,-305479.3125,1263.96106
30230.0,-20291.736328,-306782.59375,1203.701416
30240.0,-21863.90625,-310357.90625,1327.638428
30250.0,-23230.908203,-308040.3125,1278.281372
30260.0,-21092.021484,-311427.71875,1408.919312
30270.0,-24458.529297,-307595.3125,1341.683716
30280.0,-23029.53125,-304820.28125,1228.264771
30290.0,-22418.974609,-303804.03125,1200.062256
30300.0,-21405.791016,-307588.0,1274.567383
30310.0,-23180.71875,-309758.4375,1371.294189
30320.0,-22053.677734,-307276.34375,1251.268066
30330.0,-20768.664062,-310926.875,1369.756348
30340.0,-24278.384766,-305967.75,1295.615234
30350.0,-22375.433594,-304667.75,1212.022339
30360.0,-22381.839844,-303993.09375,1215.964233
30370.0,-20417.462891,-309734.34375,1311.164551
30380.0,-19902.507812,-308078.96875,1286.660889
30390.0,-21852.96875,-304150.5,1225.86853
30400.0,-20888.220703,-309030.03125,1289.753784
30410.0,-22303.873047,-309645.53125,1393.946045
30420.0,-23872.798828,-305183.53125,1266.148804
30430.0,-20471.78125,-311114.71875,1315.512329
30440.0,-21205.759766,-310861.46875,1406.283447
30450.0,-20820.222656,-310459.28125,1388.166626
30460.0,-21205.419922,-309434.4375,1320.519043
30470.0,-23892.833984,-308271.65625,1368.283936
30480.0,-22531.673828,-308170.71875,1288.222046
30490.0,-24130.205078,-307175.46875,1281.855713
30500.0,-21679.318359,-307721.0,1269.253906
30510.0,-20363.748047,-307019.84375,1241.157471
30520.0,-21333.558594,-310789.3125,1367.09668
30530.0,-22039.587891,-311662.875,1369.147461
30540.0,-22001.140625,-311441.1875,1357.476074
30550.0,-21852.673828,-307288.375,1249.774658
30560.0,-22647.683594,-310125.59375,1400.124268
30570.0,-22910.482422,-308974.625,1363.069824
30580.0,-21661.375,-309843.59375,1297.285278
30590.0,-23224.789062,-309405.4375,1376.591675
30600.0,-22295.226562,-307010.40625,1243.502441
30610.0,-21743.916016,-311250.8125,1390.762817
30620.0,-22180.554688,-307973.28125,1261.195068
30630.0,-21946.990234,-310458.84375,1407.398193
30640.0,-23066.654297,-308141.96875,1376.874878
30650.0,-23429.029297,-308996.90625,1367.041748
30660.0,-22386.933594,-309054.09375,1395.789917
30670.0,-23826.4375,-307889.28125,1304.571533
30680.0,-22333.242188,-312098.53125,1375.951538
30690.0,-21899.447266,-311607.71875,1361.212524
30700.0,-22051.884766,-308018.46875,1272.595581
30710.0,-24074.601562,-307249.15625,1328.924316
30720.0,-22451.615234,-305615.125,1230.029907
30730.0,-21870.765625,-311235.375,1399.0
30740.0,-21486.435547,-305651.65625,1216.342041
30750.0,-20759.101562,-310719.78125,1365.169434
30760.0,-22987.615234,-306554.375,1263.730957
30770.0,-24529.667969,-307321.53125,1325.91272
30780.0,-20561.808594,-307159.46875,1239.644165
30790.0,-21676.380859,-309897.8125,1389.138916
30800.0,-24329.666016,-303560.40625,1265.723389
30810.0,-22062.746094,-307688.46875,1281.362305
30820.0,-23850.744141,-307915.21875,1365.8573
30830.0,-22542.667969,-303097.25,1207.186401
30840.0,-22289.517578,-304614.34375,1206.744019
30850.0,-21563.134766,-309082.75,1311.961548
30860.0,-21976.175781,-309736.0625,1381.039795
30870.0,-22327.435547,-304527.4375,1220.771729
30880.0,-20869.691406,-303996.1875,1180.55481
30890.0,-22172.033203,-304334.28125,1202.334473
30900.0,-21130.361328,-309379.375,1274.180054
30910.0,-22982.003906,-310360.90625,1374.396362
30920.0,-21397.978516,-309372.65625,1281.736938
30930.0,-24023.728516,-308646.3125,1325.626831
30940.0,-21974.90625,-307268.15625,1238.61792
30950.0,-20456.367188,-311497.09375,1370.366333
30960.0,-23790.388672,-307188.53125,1284.852539
30970.0,-21014.652344,-312602.875,1375.501099
30980.0,-23151.158203,-306715.375,1255.175171
30990.0,-20745.134766,-311650.15625,1335.261475
31000.0,-24234.003906,-308744.34375,1352.625366
31010.0,-22210.431641,-306112.8125,1226.710815
31020.0,-20448.011719,-314239.0625,1402.843018
31030.0,-24765.443359,-306991.53125,1302.705933
31040.0,-23882.144531,-305992.625,1249.617188
31050.0,-22472.400391,-308347.96875,1248.427979
31060.0,-21346.976562,-309580.78125,1273.525024
31070.0,-21253.115234,-311405.625,1323.484131
31080.0,-23817.351562,-309816.46875,1361.013306
31090.0,-22410.644531,-309550.5625,1272.662109
31100.0,-24022.982422,-309695.53125,1346.505737
31110.0,-21059.457031,-310337.3125,1290.611328
31120.0,-23334.429688,-310547.1875,1380.513916
31130.0,-24041.007812,-308631.375,1341.279785
31140.0,-22098.400391,-311157.6875,1313.832031
31150.0,-24200.666016,-306798.28125,1270.872681
31160.0,-22772.873047,-312144.9375,1384.747192
31170.0,-21835.958984,-309446.15625,1272.273804
31180.0,-23138.472656,-310461.28125,1373.460083
31190.0,-23567.617188,-310978.5,1375.359375
31200.0,-22681.357422,-312314.75,1401.587158
31210.0,-21463.650391,-306479.03125,1205.171753
31220.0,-21552.962891,-310901.25,1314.207031
31230.0,-22827.644531,-310364.75,1395.695557
31240.0,-23727.632812,-305661.53125,1263.04895
31250.0,-22891.054688,-306993.96875,1252.497437
31260.0,-22895.441406,-311302.9375,1386.946167
31270.0,-21511.65625,-308325.96875,1253.316895
31280.0,-20973.373047,-313179.15625,1412.190796
31290.0,-20921.109375,-310151.375,1347.413696
31300.0,-24073.0625,-308832.125,1314.194702
31310.0,-22598.796875,-312136.4375,1395.005859
31320.0,-22131.382812,-311413.375,1362.197632
31330.0,-24591.335938,-302952.0625,1256.328857
31340.0,-23323.113281,-308402.65625,1376.266113
31350.0,-23818.324219,-306194.8125,1285.291016
31360.0,-22178.34375,-310001.5,1322.524658
31370.0,-23091.269531,-306706.0625,1276.329712
31380.0,-23387.554688,-308677.6875,1367.764404
31390.0,-21192.015625,-310333.375,1323.219482
31400.0,-23059.595703,-307284.1875,1290.343994
31410.0,-22115.322266,-310742.0625,1396.032837
31420.0,-23381.900391,-304481.875,1239.599121
31430.0,-21137.923828,-308342.65625,1270.386353
31440.0,-20447.453125,-308814.9375,1318.654297
31450.0,-24117.177734,-308225.125,1374.857666
31460.0,-22258.380859,-307569.0,1279.569946
31470.0,-22888.888672,-310183.125,1327.914185
31480.0,-23146.625,-310081.46875,1327.446655
31490.0,-22644.794922,-310287.21875,1321.626465
31500.0,-23032.058594,-310113.96875,1317.270386
31510.0,-23149.111328,-311732.53125,1364.843994
31520.0,-22462.767578,-312275.875,1375.242554
31530.0,-23471.996094,-311280.6875,1359.051636
31540.0,-23812.048828,-310563.09375,1355.769897
31550.0,-24574.626953,-309364.625,1352.1604
31560.0,-23387.244141,-310638.8125,1390.350098
31570.0,-21081.417969,-311179.96875,1358.907349
31580.0,-20683.275391,-310920.03125,1393.21936
31590.0,-20250.763672,-311520.1875,1373.452881
31600.0,-20681.681641,-311255.9375,1400.351562
31610.0,-21260.230469,-308942.8125,1315.404907
31620.0,-23727.148438,-308212.90625,1356.586182
31630.0,-22142.279297,-310683.90625,1343.57666
31640.0,-22329.150391,-306945.78125,1259.358521
31650.0,-24495.193359,-307614.25,1333.327515
31660.0,-21746.462891,-303766.5625,1184.165771
31670.0,-21303.978516,-308263.25,1270.445557
31680.0,-24064.474609,-309290.375,1353.902466
31690.0,-21744.556641,-312356.0625,1397.827515
31700.0,-21070.199219,-310465.96875,1398.851807
31710.0,-21863.849609,-310695.28125,1385.556274
31720.0,-23295.105469,-307824.6875,1347.880493
31730.0,-24050.554688,-306950.90625,1298.73877
31740.0,-22869.730469,-304660.65625,1221.871704
31750.0,-21227.111328,-307608.09375,1241.874634
31760.0,-21670.773438,-311440.40625,1400.46875
31770.0,-24050.449219,-306956.21875,1296.836914
31780.0,-23276.714844,-304605.3125,1234.831177
31790.0,-21510.550781,-311494.5625,1367.409912
31800.0,-23807.761719,-307061.75,1294.233765
31810.0,-22030.080078,-307531.625,1240.126465
31820.0,-21850.732422,-312182.90625,1397.367798
31830.0,-23611.798828,-306195.125,1266.37146
31840.0,-21472.884766,-311399.53125,1338.128906
31850.0,-24789.771484,-306873.65625,1318.670532
31860.0,-24034.439453,-307386.625,1318.852783
31870.0,-24502.818359,-306278.0,1333.633911
31880.0,-23771.037109,-307124.46875,1291.693237
31890.0,-21868.236328,-304529.65625,1190.082153
31900.0,-22602.511719,-308154.5,1276.28833
31910.0,-21681.460938,-311726.59375,1374.833984
31920.0,-22678.542969,-308238.875,1299.736694
31930.0,-24180.265625,-307968.84375,1314.386353
31940.0,-23445.148438,-310264.0625,1343.376709
31950.0,-24277.824219,-309502.3125,1337.879517
31960.0,-21726.451172,-310894.96875,1373.084229
31970.0,-23483.003906,-308901.25,1308.137085
31980.0,-24257.462891,-307240.46875,1296.943237
31990.0,-23171.503906,-310184.34375,1398.903931
32000.0,-22072.699219,-309649.53125,1313.273315
32010.0,-22672.439453,-305834.1875,1238.986084
32020.0,-22038.542969,-311677.25,1406.242676
32030.0,-22076.425781,-307284.71875,1245.34021
32040.0,-23320.919922,-309165.96875,1372.045776
32050.0,-22997.439453,-304906.375,1236.886597
32060.0,-21317.669922,-307797.1875,1269.619141
32070.0,-23143.044922,-308997.15625,1320.459473
32080.0,-23807.685547,-310149.15625,1332.828125
32090.0,-23169.511719,-309521.6875,1308.266357
32100.0,-24319.074219,-306203.25,1281.78064
32110.0,-21471.994141,-304601.1875,1199.712646
32120.0,-21433.28125,-305854.78125,1216.279297
32130.0,-21048.203125,-305745.375,1207.723022
32140.0,-20808.775391,-303292.40625,1178.156982
32150.0,-21390.285156,-309222.34375,1305.071899
32160.0,-24262.365234,-307995.0,1368.687134
32170.0,-21219.673828,-307148.40625,1247.196289
32180.0,-21078.966797,-310086.6875,1392.156982
32190.0,-23963.431641,-306756.03125,1340.019409
32200.0,-24013.486328,-306683.34375,1355.603394
32210.0,-21250.210938,-310600.5,1403.650146
32220.0,-19986.164062,-309827.375,1335.818604
32230.0,-23456.007812,-307091.96875,1294.368652
32240.0,-22145.373047,-311365.1875,1385.799927
32250.0,-22211.636719,-307524.875,1241.243164
32260.0,-20650.494141,-312664.40625,1360.165161
32270.0,-23730.398438,-307556.6875,1270.67395
32280.0,-20872.685547,-307292.53125,1220.438354
32290.0,-20086.195312,-309677.0,1264.071777
